playerId,mP_2_all,x_2_all,y_2_all,CorsiA_2_all,FenwickA_2_all,SOGA_2_all,GA_2_all,xGA_2_all,mP_3_all,x_3_all,y_3_all,CorsiA_3_all,FenwickA_3_all,SOGA_3_all,GA_3_all,xGA_3_all,seasonId
8480420,105.98333333333332,56.2972972972973,-3.4594594594594597,74,74,63,7,4.511340611592546,0,NA,NA,0,0,0,0,0,20172018
8466141,2346.633333333333,57.50147841513897,-0.3601419278533412,1691,1691,1205,122,110.20650631294832,0,NA,NA,0,0,0,0,0,20182019
8467950,2785.1833333333334,58.34969325153374,-0.24233128834355827,2282,2282,1676,163,141.7068432287348,0,NA,NA,0,0,0,0,0,20182019
8468011,1108.8,59.26076260762608,-0.3370233702337023,813,813,578,51,55.44327217251795,0,NA,NA,0,0,0,0,0,20182019
8468685,3088.883333333333,57.87984496124031,-0.6317829457364341,2322,2322,1699,158,158.63498141285322,0,NA,NA,0,0,0,0,0,20182019
8469514,71.75,55.90909090909091,3.5681818181818183,44,44,33,6,3.055199259990119,0,NA,NA,0,0,0,0,0,20182019
8469608,2400.3166666666666,58.128580946035974,0.30646235842771485,1501,1501,1069,109,101.1211241642344,318.53333333333336,58.558052434456926,-1.2621722846441947,267,267,205,17,17.780492115443245,20182019
8470093,511.25,55.10243902439024,-1.7097560975609756,410,410,316,34,24.38329910825741,0,NA,NA,0,0,0,0,0,20182019
8470147,1977.5166666666669,58.21847507331378,0.32404692082111436,1364,1364,968,85,90.96891228864573,268.4166666666667,61.32432432432432,-2.172972972972973,185,185,128,9,13.792299309794538,20182019
8470320,1882.05,61.80835044490075,-0.05544147843942505,1461,1461,1113,115,106.25627539188038,0,NA,NA,0,0,0,0,0,20182019
8470594,3635.133333333333,58.96969696969697,0.5648148148148148,2376,2376,1745,152,159.46769978634444,466.53333333333336,59.01286173633441,0.6463022508038585,311,311,230,21,21.376917201354196,20182019
8470645,2212.85,60.891857506361326,0.383587786259542,1572,1572,1176,108,113.43764498609686,0,NA,NA,0,0,0,0,0,20182019
8470657,3052.7166666666667,59.56998313659359,-0.6184654300168634,2372,2372,1709,156,163.1338175405398,0,NA,NA,0,0,0,0,0,20182019
8470860,2308.116666666667,57.65809284818068,0.08155583437892096,1594,1594,1158,90,103.26643138533169,0,NA,NA,0,0,0,0,0,20182019
8470880,1396.7166666666667,57.429417571569594,0.4116485686080948,1013,1013,741,69,65.6474460402187,0,NA,NA,0,0,0,0,0,20182019
8471227,3855.266666666667,54.86162570888469,-0.9342155009451796,2645,2645,1877,163,153.36938253462446,0,NA,NA,0,0,0,0,0,20182019
8471239,1371.7833333333333,59.003006012024045,-0.36108324974924777,998,998,720,70,67.49436692569904,0,NA,NA,0,0,0,0,0,20182019
8471306,2293.7,56.813308687615525,0.9254467036352434,1623,1623,1185,87,104.1566594216514,36.45,56.411764705882355,-2.9411764705882355,17,17,10,2,1.1873471153200144,20182019
8471418,2219.5,57.31454005934718,-0.6482799525504152,1686,1686,1232,95,107.93302289947516,11.083333333333334,57.833333333333336,-0.6666666666666666,6,6,5,0,0.3417393035367687,20182019
8471469,3219.733333333333,58.65582907570831,0.14537854156990246,2153,2153,1582,130,144.06378646320255,329.6333333333333,63.370370370370374,-1.0164609053497942,243,243,179,17,17.52003138101915,20182019
8471679,3880.25,58.05988700564972,-0.23879472693032017,2655,2655,1952,161,166.60489213084534,0,NA,NA,0,0,0,0,0,20182019
8471695,2635.15,56.50875145857643,0.45507584597432904,1714,1714,1245,109,111.48885843890612,1458.8333333333333,56.59126213592233,-1.3320388349514565,1030,1030,742,49,64.1875604255048,20182019
8471734,2647.5666666666666,57.8869109947644,-0.9287958115183246,1910,1910,1329,149,125.48883842637832,0,NA,NA,0,0,0,0,0,20182019
8471750,2637.3,57.852013057671385,0.4319912948857454,1838,1838,1323,87,113.9199624876056,810.9833333333333,58.88704318936877,-1.413621262458472,602,602,448,30,37.32074469318869,20182019
8471774,1065.1,55.352,-2.026666666666667,750,750,525,53,47.44298316182602,0,NA,NA,0,0,0,0,0,20182019
8473434,810.4833333333333,58.91212653778559,-0.843585237258348,569,569,406,49,39.819182174378376,0,NA,NA,0,0,0,0,0,20182019
8473503,1805.1833333333336,56.58620689655172,0.12429831595829992,1247,1247,929,93,82.48500162697313,0,NA,NA,0,0,0,0,0,20182019
8473541,1859.9,59.17009213323884,0.35790219702338766,1411,1411,1025,98,96.97400526394117,0,NA,NA,0,0,0,0,0,20182019
8473575,2839.2,56.634786917740335,-0.03369672943508424,2018,2018,1496,136,127.97522438778284,0,NA,NA,0,0,0,0,0,20182019
8473607,365.6333333333333,56.83196721311475,-0.0778688524590164,244,244,184,26,16.719215058158237,0,NA,NA,0,0,0,0,0,20182019
8473614,60,56.12820512820513,-0.1282051282051282,39,39,29,6,2.0529486000562156,0,NA,NA,0,0,0,0,0,20182019
8474152,485.56666666666666,60.74702380952381,-1.1696428571428572,336,336,233,27,22.816066476120724,0,NA,NA,0,0,0,0,0,20182019
8474550,968.8,57.610027855153206,-1.1866295264623956,718,718,539,61,45.40173084595536,0,NA,NA,0,0,0,0,0,20182019
8474593,3599.016666666667,59.9715821812596,0.1651305683563748,2604,2604,1896,166,176.83027225629064,0,NA,NA,0,0,0,0,0,20182019
8474596,2567.95,59.73211219232971,-0.2032054951345163,1747,1747,1277,121,119.90162163407498,24.466666666666665,65.6,1,5,5,4,1,0.4220512558734345,20182019
8474636,496.1666666666667,58.49851632047478,-0.8338278931750742,337,337,239,27,21.210397301280807,0,NA,NA,0,0,0,0,0,20182019
8474651,3406.5666666666666,58.372311302307395,0.530308955807587,2557,2557,1796,160,168.69624489056943,448.96666666666664,57.48367952522255,-1.397626112759644,337,337,233,20,18.777050391866677,20182019
8474889,3597.2166666666667,57.967359050445104,0.8423060618906316,2359,2359,1699,176,161.84408228243043,1153.6666666666667,60.38137755102041,-0.6071428571428571,784,784,567,58,54.2469168487613,20182019
8475156,2991.85,58.77793427230047,0.1352112676056338,2130,2130,1551,146,142.87751187514917,0,NA,NA,0,0,0,0,0,20182019
8475195,2039.8,59.152005174644245,0.44178525226390686,1546,1546,1098,101,98.8411824326978,0,NA,NA,0,0,0,0,0,20182019
8475215,2615.8166666666666,58.9950630828305,-0.392210641799232,1823,1823,1323,93,117.98463865577854,449,57.05172413793103,-0.02011494252873563,348,348,233,15,22.132093938487543,20182019
8475277,181.96666666666667,59.17687074829932,0.3945578231292517,147,147,102,12,10.308855277776448,0,NA,NA,0,0,0,0,0,20182019
8475311,3251.25,57.217855617257584,0.710807347287484,2341,2341,1677,126,141.4270394090456,0,NA,NA,0,0,0,0,0,20182019
8475622,2839.616666666667,57.6871746332229,-0.28537624230951253,2113,2113,1541,142,137.4109915633958,0,NA,NA,0,0,0,0,0,20182019
8475660,1905.2666666666669,58.58527696793003,-1.021865889212828,1372,1372,997,108,90.67526815895305,0,NA,NA,0,0,0,0,0,20182019
8475683,3556.6666666666665,57.993391160677405,0.6530359355638166,2421,2421,1756,153,160.54349824979286,622.9333333333333,55.96875,1.5334821428571428,448,448,333,25,25.290502894539433,20182019
8475717,746.8,59.93939393939394,1.816287878787879,528,528,384,48,35.96387261228597,0,NA,NA,0,0,0,0,0,20182019
8475789,1592.7666666666669,57.80509868421053,-0.3215460526315789,1216,1216,845,61,75.38292178922295,0,NA,NA,0,0,0,0,0,20182019
8475831,2020.7333333333331,57.779381443298966,0.32920962199312714,1455,1455,1071,89,90.96845397534834,731.7833333333333,56.449019607843134,-0.4980392156862745,510,510,373,28,30.474481432241376,20182019
8475839,1560.6166666666666,56.8483455882353,-1.3547794117647058,1088,1088,812,75,70.79675491828017,0,NA,NA,0,0,0,0,0,20182019
8475852,2386.85,57.879587894397936,-0.8280746941403735,1553,1553,1104,95,101.7475744771816,659.7166666666667,57.104738154613464,2.546134663341646,401,401,282,30,28.852356363407065,20182019
8475883,3510.25,57.45272206303725,-0.18839541547277935,2792,2792,1958,162,180.02122526834987,413.81666666666666,53.79090909090909,-0.38181818181818183,330,330,244,19,19.909456293202755,20182019
8476234,2301.9666666666667,56.75162625665287,0.5150798344175045,1691,1691,1188,129,115.27089145122392,0,NA,NA,0,0,0,0,0,20182019
8476316,1165.2833333333333,58.338530066815146,0.40757238307349664,898,898,652,49,60.69913588211495,0,NA,NA,0,0,0,0,0,20182019
8476343,1104.7,58.38639125151883,-0.4374240583232078,823,823,592,58,51.553495716910675,0,NA,NA,0,0,0,0,0,20182019
8476412,1876.4166666666667,58.98681898066784,0.7495606326889279,1138,1138,807,59,72.31723916339351,1559.5,58.66124401913875,-0.39330143540669854,1045,1045,742,64,66.52618189582134,20182019
8476434,3233.0333333333333,60.604391371340526,-0.4649460708782743,2596,2596,1840,153,181.06397703431796,0,NA,NA,0,0,0,0,0,20182019
8476444,40,51.75,-1.6,20,20,17,1,1.3220858598076306,0,NA,NA,0,0,0,0,0,20182019
8476509,59.516666666666666,66.37777777777778,2.7333333333333334,45,45,31,4,2.9283749752643846,0,NA,NA,0,0,0,0,0,20182019
8476876,1226.7833333333333,58.80769230769231,-0.3933002481389578,806,806,612,60,50.981902945891086,0,NA,NA,0,0,0,0,0,20182019
8476883,3203.75,56.943815331010455,-0.6040940766550522,2296,2296,1713,128,148.9835952414764,235.4,56.656716417910445,-2.082089552238806,134,134,104,15,8.25649331625839,20182019
8476899,2880.233333333333,57.13223140495868,0.4715335169880625,2178,2178,1594,129,137.225949007583,238.73333333333332,60.49142857142857,-0.01142857142857142,175,175,127,12,14.274252544190931,20182019
8476914,1360.5666666666666,57.16760404949381,0.14623172103487064,889,889,651,67,58.39866013774995,0,NA,NA,0,0,0,0,0,20182019
8476932,868.4166666666666,60.04199066874028,-0.12752721617418353,643,643,503,50,44.29834173570797,0,NA,NA,0,0,0,0,0,20182019
8476945,3704.1,57.49512459371614,0.10473094980137232,2769,2769,2051,179,179.12648107775442,359.93333333333334,58.72727272727273,-1.2055335968379446,253,253,184,16,15.76493523178164,20182019
8476999,2102.1,58.96664442961975,0.333555703802535,1499,1499,1146,109,99.3217808100764,0,NA,NA,0,0,0,0,0,20182019
8477180,1323.2833333333333,60.02325581395349,0.6546511627906977,860,860,613,70,62.36795100326901,89.55,55.62264150943396,1,53,53,36,5,4.123859506034672,20182019
8477237,75.25,57.24,-0.48,50,50,40,8,3.2095855746723254,0,NA,NA,0,0,0,0,0,20182019
8477293,687.1,61.13636363636363,0.30434782608695654,506,506,351,33,34.68464112914802,0,NA,NA,0,0,0,0,0,20182019
8477361,621.7,54.797916666666666,0.9854166666666668,480,480,355,27,30.258462337606225,0,NA,NA,0,0,0,0,0,20182019
8477405,205.5,56.72832369942196,0.4739884393063584,173,173,121,14,10.692362305642051,0,NA,NA,0,0,0,0,0,20182019
8477424,1696.2166666666667,57.8753036437247,-0.4153846153846154,1235,1235,870,74,81.28992052882411,45.483333333333334,57.19230769230769,1.3076923076923077,26,26,21,1,1.572029727752077,20182019
8477465,120.05,51.06666666666667,4.453333333333333,75,75,62,7,3.645009108822744,0,NA,NA,0,0,0,0,0,20182019
8477480,59.88333333333333,59.361111111111114,2.9444444444444446,36,36,28,5,1.6952928015077993,0,NA,NA,0,0,0,0,0,20182019
8477831,1528.9333333333334,59.23479887745557,0.11225444340505145,1069,1069,776,74,72.55621158323561,0,NA,NA,0,0,0,0,0,20182019
8477967,534.15,59.82776349614396,-0.6735218508997429,389,389,288,25,27.398847187561312,0,NA,NA,0,0,0,0,0,20182019
8477968,60,53.53846153846154,-0.5384615384615384,39,39,26,2,2.082419901018071,0,NA,NA,0,0,0,0,0,20182019
8478406,1263.8666666666666,57.14192849404117,1.1525974025974026,924,924,669,55,60.694483208448446,0,NA,NA,0,0,0,0,0,20182019
8478470,591.4,58.40346534653465,-1.5965346534653466,404,404,282,30,26.66604419118756,0,NA,NA,0,0,0,0,0,20182019
8478499,696.35,58.46170212765958,0.14680851063829786,470,470,322,32,30.80821582974522,0,NA,NA,0,0,0,0,0,20182019
8478916,60,55.89655172413793,-6.844827586206897,58,58,40,5,3.0283615134783917,0,NA,NA,0,0,0,0,0,20182019
8479016,58.25,59.69230769230769,3.1923076923076925,26,26,19,1,1.3771751394734597,0,NA,NA,0,0,0,0,0,20182019
8479193,1943.55,58.15905848787447,0.5320970042796006,1402,1402,1060,89,91.55853393648732,0,NA,NA,0,0,0,0,0,20182019
8479292,65,67.125,-2.46875,64,64,49,5,4.041444472861513,0,NA,NA,0,0,0,0,0,20182019
8479294,276.85,55.34825870646766,-1.318407960199005,201,201,139,10,11.416520234207605,0,NA,NA,0,0,0,0,0,20182019
8479312,70.81666666666666,55.61904761904762,-1.261904761904762,42,42,31,6,2.8466695412099536,0,NA,NA,0,0,0,0,0,20182019
8479394,1716.9166666666667,56.78044996121024,-2.456167571761055,1289,1289,976,81,76.7842255487033,0,NA,NA,0,0,0,0,0,20182019
8479496,2503.3333333333335,57.68789808917197,0.1702374059061957,1727,1727,1228,109,113.66455454050428,0,NA,NA,0,0,0,0,0,20182019
8480022,60,59.578947368421055,5.657894736842105,38,38,24,7,2.774074707288777,0,NA,NA,0,0,0,0,0,20182019
8480112,18.266666666666666,42,4.090909090909091,11,11,9,1,0.34122380074033787,0,NA,NA,0,0,0,0,0,20182019
8480363,27.216666666666665,68.35714285714286,-6.142857142857143,14,14,11,2,0.9193217542739236,0,NA,NA,0,0,0,0,0,20182019
8480382,1874.1666666666667,59.558883594281824,-0.11980939414567732,1469,1469,1057,91,103.8153764599944,0,NA,NA,0,0,0,0,0,20182019
8480420,831.05,62.24641833810888,-0.15902578796561603,698,698,545,50,49.30711143987334,0,NA,NA,0,0,0,0,0,20182019
8480925,61.18333333333333,51.022222222222226,0.6,45,45,35,2,3.1587468644300887,0,NA,NA,0,0,0,0,0,20182019
8467950,1845.1833333333336,57.52683615819209,-0.625,1416,1416,1018,100,91.77516503421316,0,NA,NA,0,0,0,0,0,20192020
8468011,1238.2333333333331,60.19382321618743,-0.08519701810436635,939,939,685,64,63.15158640588176,0,NA,NA,0,0,0,0,0,20192020
8468685,1596.7333333333331,58.86796875,-1.1,1280,1280,884,84,87.01553631956558,119.15,51.714285714285715,0.7244897959183674,98,98,71,7,6.060203008880261,20192020
8469608,2156.85,57.65287049399199,0.14686248331108143,1498,1498,1087,106,99.122349970098,26.533333333333335,60.44444444444444,-6.148148148148148,27,27,23,5,1.894501768952971,20192020
8470147,1080.9333333333334,48.82853403141361,1.0026178010471205,764,764,551,52,48.324765287890536,0,NA,NA,0,0,0,0,0,20192020
8470594,2880.1,58.41,0.6373684210526316,1900,1900,1400,133,118.2067744862811,238.03333333333333,58.84,-1.672,125,125,100,9,9.042805565486628,20192020
8470645,2340.05,60.44398340248963,-0.11381149970361588,1687,1687,1295,108,117.27613278588416,544.0166666666667,61.35431235431235,1.0093240093240092,429,429,324,30,31.522889704027868,20192020
8470657,1371.5666666666666,60.049394221808015,-0.26654240447343897,1073,1073,818,96,71.82853928690719,0,NA,NA,0,0,0,0,0,20192020
8470860,1833.3666666666663,56.79968578161822,0.8444619010212098,1273,1273,905,73,80.86748639351657,543.2,54.85828877005348,-2.179144385026738,374,374,256,25,21.216296026426857,20192020
8470880,1673.9,59.36856875584659,0.754911131898971,1069,1069,796,80,73.53023230228953,139.5,62.45,0.6375,80,80,56,5,6.026655641425301,20192020
8471227,1664.65,55.59670424978317,-0.6287944492627927,1153,1153,849,93,70.09711015261485,0,NA,NA,0,0,0,0,0,20192020
8471239,679.2666666666667,57.70867768595041,0.04132231404958678,484,484,355,40,35.092427537448756,0,NA,NA,0,0,0,0,0,20192020
8471306,1595.9333333333334,58.020833333333336,-0.5234375,1152,1152,839,73,72.73972416393387,178.11666666666667,60.4375,1.4017857142857142,112,112,84,6,6.755182037061185,20192020
8471418,1677.4833333333331,56.410234899328856,-0.2139261744966443,1192,1192,882,62,71.72835380765855,1492.9166666666667,56.453053783044666,1.504102096627165,1097,1097,814,67,79.65333047520812,20192020
8471469,1987.7666666666669,59.1657060518732,-0.2579250720461095,1388,1388,1004,105,89.57674344554017,0,NA,NA,0,0,0,0,0,20192020
8471679,3439.8166666666666,55.83765405864853,-0.6753081172970675,2353,2353,1755,160,146.07116396243958,605.5333333333333,56.42626728110599,-0.25806451612903225,434,434,282,18,26.119589229394432,20192020
8471695,2401.7833333333333,55.29780755176614,0.0341047503045067,1642,1642,1189,85,98.6539450871676,257.1666666666667,53.853801169590646,-2.2748538011695905,171,171,114,11,9.780176083962356,20192020
8471734,2516.233333333333,55.11744386873921,0.256188831318365,1737,1737,1224,117,111.14851089576402,0,NA,NA,0,0,0,0,0,20192020
8471750,2473.8166666666666,58.05615428247306,-0.5138967668746455,1763,1763,1286,103,114.12378361984506,132.6,56.45454545454545,2.2626262626262625,99,99,77,12,6.627280958625164,20192020
8471774,2177.35,54.05224867724868,1.1673280423280423,1512,1512,1082,97,83.81130966498705,237.23333333333332,55.05555555555556,-1.462962962962963,162,162,116,12,10.341286675784067,20192020
8473503,1378.0166666666669,59.813455657492355,0.9327217125382264,981,981,712,61,69.89873133799271,178.08333333333334,56.056338028169016,1.7746478873239435,142,142,106,7,8.312212001178276,20192020
8473541,2565.9333333333334,58.97852925389157,0.4251207729468599,1863,1863,1353,126,128.99628104816514,0,NA,NA,0,0,0,0,0,20192020
8473575,2517.3166666666666,57.39038876889849,0.09719222462203024,1852,1852,1278,110,119.2383838723352,1232.7333333333331,56.86829268292683,-0.5060975609756098,820,820,559,44,51.44797975079052,20192020
8474593,2551.883333333333,58.921052631578945,0.0668421052631579,1900,1900,1420,117,122.81673775402037,841.1833333333333,58.96060606060606,0.35454545454545455,660,660,491,40,45.91218487275091,20192020
8474596,1339.0666666666666,58.93935926773455,-0.7757437070938215,874,874,655,48,59.77621210239686,285.68333333333334,57.192708333333336,2.8125,192,192,139,10,13.227828803833049,20192020
8474636,847.0166666666667,60.19866444073456,-0.4173622704507513,599,599,439,49,42.605013799275206,196.18333333333337,57.68421052631579,3.2030075187969924,133,133,100,9,8.400097479352288,20192020
8474651,2743.1666666666665,57.77344573234984,0.15279241306638566,1898,1898,1385,142,125.64081534947675,482.6,55.26072607260726,-0.0396039603960396,303,303,216,22,20.969058793204702,20192020
8474889,2359.8333333333335,58.27342256214149,1.2479286169534736,1569,1569,1140,118,110.08887820260767,0,NA,NA,0,0,0,0,0,20192020
8475156,2116.516666666667,58.34725685785536,-0.29177057356608477,1604,1604,1175,97,105.71816556235656,208.91666666666663,56.8955223880597,-0.48507462686567165,134,134,99,11,9.999892169319516,20192020
8475195,1093.2666666666669,56.3705035971223,0.7458033573141487,834,834,628,58,53.09837767005402,0,NA,NA,0,0,0,0,0,20192020
8475215,2055.4666666666667,58.8896061975468,-0.13879922530664943,1549,1549,1235,99,105.87632812570838,965.8666666666668,59.17181467181467,1.0308880308880308,518,518,386,32,38.045105746114835,20192020
8475311,1753.4,58.084318360914104,-0.2710795902285264,1269,1269,903,65,76.53875737967854,501.98333333333335,55.82175925925926,-0.31712962962962965,432,432,334,29,27.739075700970623,20192020
8475622,1775.4333333333334,53.06482213438735,0.5549407114624506,1265,1265,918,94,76.77179280849205,0,NA,NA,0,0,0,0,0,20192020
8475660,1434.65,57.758494031221304,0.2534435261707989,1089,1089,780,63,66.0203936692763,595.55,57.21748878923767,0.04932735426008968,446,446,316,24,26.17728168981121,20192020
8475683,2805.983333333333,57.4210786739238,0.2894606630381,2021,2021,1505,151,134.3751536926707,234.38333333333333,52.61176470588235,1.6705882352941177,170,170,121,12,10.57911329367399,20192020
8475717,164.88333333333333,59.1530612244898,-0.7551020408163265,98,98,74,15,7.502440732717284,0,NA,NA,0,0,0,0,0,20192020
8475789,1566.9833333333331,58.06800766283525,-0.8457854406130269,1044,1044,761,73,65.66533162918122,0,NA,NA,0,0,0,0,0,20192020
8475831,2057.1,57.07949790794979,0.689679218967922,1434,1434,1068,90,87.82891821765105,385.3333333333333,57.38942307692308,2.105769230769231,208,208,154,12,13.69526100349196,20192020
8475839,802.3166666666667,57.07603305785124,-0.8958677685950414,605,605,434,51,41.87853139938078,0,NA,NA,0,0,0,0,0,20192020
8475852,2320.983333333333,58.813718897108274,-0.9542703429724276,1487,1487,1091,104,104.89989141234966,316.6,55.81614349775785,0.22869955156950672,223,223,155,11,12.999738281198086,20192020
8475883,3006.6666666666665,57.42663656884876,-0.692099322799097,2215,2215,1577,143,138.79531872355165,326.28333333333336,55.200873362445414,1.0829694323144106,229,229,157,10,11.651367147612056,20192020
8476234,339.98333333333335,54.46816479400749,-1.9325842696629216,267,267,192,24,16.158727783095586,0,NA,NA,0,0,0,0,0,20192020
8476316,987.8833333333332,59.639777468706534,1.1794158553546592,719,719,512,54,50.783406940583376,0,NA,NA,0,0,0,0,0,20192020
8476341,143.15,55.704081632653065,-2.1020408163265305,98,98,78,8,6.342983853910821,0,NA,NA,0,0,0,0,0,20192020
8476343,27.4,57.875,2.4375,16,16,14,2,0.9769343662747874,0,NA,NA,0,0,0,0,0,20192020
8476412,2947.6833333333334,58.374364191251274,-0.5920651068158698,1966,1966,1432,126,131.75200593667805,266.78333333333336,57.01025641025641,-0.6974358974358974,195,195,141,21,15.115243679172686,20192020
8476434,2981.2833333333333,59.21035892776011,0.4393457519309405,2201,2201,1554,149,143.8699146196549,0,NA,NA,0,0,0,0,0,20192020
8476861,60,57.52,7.94,50,50,37,6,2.8244458658861062,0,NA,NA,0,0,0,0,0,20192020
8476876,1134.25,61.49269588313413,0.6719787516600265,753,753,546,60,54.06962055688711,0,NA,NA,0,0,0,0,0,20192020
8476883,3121.9,54.35797847449696,0.8189050070191858,2137,2137,1605,133,134.1012257339243,1708.2,57.68195121951219,-0.6458536585365854,1025,1025,742,55,68.1348481502758,20192020
8476899,2237.5,57.65088339222615,0.9554770318021202,1415,1415,1055,107,93.85582583840366,192.11666666666667,50.08870967741935,3.975806451612903,124,124,93,8,7.853092230417269,20192020
8476904,642.6666666666666,58.9273127753304,-0.05066079295154185,454,454,354,22,30.668567046477396,0,NA,NA,0,0,0,0,0,20192020
8476914,2125.9,56.67238912732475,0.25679542203147354,1398,1398,1030,92,88.34809310211307,599,58.098684210526315,1.3114035087719298,456,456,320,19,24.63860650626444,20192020
8476932,58.86666666666667,54.38,1.14,50,50,36,2,3.382004796875523,0,NA,NA,0,0,0,0,0,20192020
8476945,3268.55,58.11550888529887,0.2552504038772213,2476,2476,1796,140,161.16551192629413,236.53333333333333,56.99367088607595,3.740506329113924,158,158,125,12,11.19312139440424,20192020
8476999,2026.6333333333337,54.24276640790402,1.055045871559633,1417,1417,1066,91,87.6694147997476,0,NA,NA,0,0,0,0,0,20192020
8477180,1834.2333333333331,57.83482810164425,0.4080717488789238,1338,1338,986,92,93.60413958187608,0,NA,NA,0,0,0,0,0,20192020
8477293,1822.9,57.307048150732726,1.7829727843684575,1433,1433,1014,80,87.09859610423621,40,59.388888888888886,-5.5,18,18,14,4,1.704772183299475,20192020
8477312,91.75,56.47761194029851,3.925373134328358,67,67,42,5,5.08618353318449,0,NA,NA,0,0,0,0,0,20192020
8477361,477.3666666666667,60.421875,0.0859375,384,384,269,21,27.28643569980451,0,NA,NA,0,0,0,0,0,20192020
8477405,1344.55,57.0492125984252,0.44586614173228345,1016,1016,728,70,65.15048625662008,0,NA,NA,0,0,0,0,0,20192020
8477424,2176.8333333333335,58.197209892200384,0.5459733671528219,1577,1577,1143,98,101.38571454762167,242.15,57.54248366013072,1.6666666666666667,153,153,124,13,9.563456248149947,20192020
8477465,1926.4833333333331,55.52341389728097,0.3368580060422961,1324,1324,985,78,81.08914249877384,58.766666666666666,55.30555555555556,4.083333333333333,36,36,21,1,2.0066371340780145,20192020
8477480,126.25,59.4,-0.6333333333333333,90,90,66,9,7.633877989124266,0,NA,NA,0,0,0,0,0,20192020
8477967,1529.05,59.05565693430657,0.10127737226277372,1096,1096,822,78,81.07288796490583,186.31666666666663,58.52513966480447,0.553072625698324,179,179,130,2,13.20364997775815,20192020
8477968,216.31666666666663,59.25581395348837,0.7209302325581395,129,129,97,11,9.541337202337372,0,NA,NA,0,0,0,0,0,20192020
8477992,326.73333333333335,59.58048780487805,2.3121951219512193,205,205,151,16,13.017734848369098,0,NA,NA,0,0,0,0,0,20192020
8478007,1815.1333333333337,56.522012578616355,-0.7539308176100629,1272,1272,919,71,75.34121060141442,122.75,57.064516129032256,-2.946236559139785,93,93,74,4,4.574159005406021,20192020
8478039,304.2,55.070484581497794,-0.4008810572687225,227,227,172,15,11.278428745119284,0,NA,NA,0,0,0,0,0,20192020
8478048,691.5833333333334,59.21136767317939,-0.6412078152753108,563,563,424,29,34.50470314405611,58.13333333333333,48.04545454545455,-2.136363636363636,44,44,30,3,2.380030827032777,20192020
8478406,2684.016666666667,54.962311557788944,0.5507537688442211,1990,1990,1452,124,133.5595090025022,0,NA,NA,0,0,0,0,0,20192020
8478435,0,NA,NA,0,0,0,0,0,28.7,54.095238095238095,2,21,21,15,3,1.391395832230877,20192020
8478470,700.75,56.96551724137931,0.2799188640973631,493,493,356,39,32.554026454424125,0,NA,NA,0,0,0,0,0,20192020
8478492,1411.0333333333333,58.08817204301075,1.8827956989247312,930,930,689,60,60.744608787295874,0,NA,NA,0,0,0,0,0,20192020
8478499,640.7666666666667,57.40246406570842,0.09034907597535936,487,487,343,28,32.32866570555934,0,NA,NA,0,0,0,0,0,20192020
8479188,28.683333333333337,65,2.6875,16,16,10,2,1.199624258903454,0,NA,NA,0,0,0,0,0,20192020
8479288,60,57.888888888888886,-1.6444444444444444,45,45,38,6,3.398669059889476,0,NA,NA,0,0,0,0,0,20192020
8479292,360.85,60.8102766798419,-1.3675889328063242,253,253,178,20,17.448449639928203,0,NA,NA,0,0,0,0,0,20192020
8479312,135.31666666666666,56.577319587628864,-0.38144329896907214,97,97,73,8,6.545035170427671,0,NA,NA,0,0,0,0,0,20192020
8479394,2355.8333333333335,56.49803921568627,-0.11241830065359476,1530,1530,1100,95,100.36731367116649,859.6333333333333,57.84146341463415,0.10365853658536583,656,656,431,32,40.12564189863673,20192020
8479496,2791.9666666666667,58.39863879436072,0.34710743801652894,2057,2057,1478,138,134.95665399670716,16.583333333333332,69.71428571428571,-4.928571428571429,14,14,9,3,1.1369405848618028,20192020
8479530,87.83333333333333,52.45070422535211,-0.7183098591549296,71,71,58,5,4.255995509651075,0,NA,NA,0,0,0,0,0,20192020
8479979,0,NA,NA,0,0,0,0,0,36.666666666666664,53.25,4.166666666666667,12,12,8,0,0.8876168036780983,20192020
8480022,8.383333333333333,50.75,-1.5,8,8,7,1,0.4473502182695535,0,NA,NA,0,0,0,0,0,20192020
8480051,119.1,54.08247422680412,2.577319587628866,97,97,72,5,4.85679267368994,0,NA,NA,0,0,0,0,0,20192020
8480162,284.8333333333333,56.25668449197861,-0.732620320855615,187,187,137,14,11.315407182616951,0,NA,NA,0,0,0,0,0,20192020
8480213,70.08333333333333,54.549019607843135,1.8627450980392155,51,51,41,4,3.2530004903625662,0,NA,NA,0,0,0,0,0,20192020
8480382,1891.95,58.428379287155344,6.724949562878278e-4,1487,1487,1063,96,98.21437677183434,0,NA,NA,0,0,0,0,0,20192020
8480925,1914.4333333333336,56.18256949661908,-0.23891810668670171,1331,1331,996,77,82.79023640044495,315.75,61.02475247524752,0.8415841584158416,202,202,157,17,17.21143148448104,20192020
8467950,168.73333333333332,60.67256637168141,3.336283185840708,113,113,71,6,5.951671639721896,112.16666666666669,57.611111111111114,-0.06481481481481481,108,108,70,5,6.572084550371143,20202021
8468011,870.9166666666666,59.49248747913189,0.7696160267111853,599,599,432,51,39.17342244248898,0,NA,NA,0,0,0,0,0,20202021
8469608,1846.55,58.61773940345369,2.8124018838304554,1274,1274,921,71,83.47274117497354,299.8,55.80107526881721,1.9731182795698925,186,186,136,12,10.207257193625384,20202021
