playerId,gameId,gameDate,cA_neither_ev,cA_neither_pp,cA_neither_sh,cA_rush_ev,cA_rush_pp,cA_rush_sh,cA_rebound_ev,cA_rebound_pp,cA_rebound_sh,cA_both_ev,cA_both_pp,cA_both_sh,fA_neither_ev,fA_neither_pp,fA_neither_sh,fA_rush_ev,fA_rush_pp,fA_rush_sh,fA_rebound_ev,fA_rebound_pp,fA_rebound_sh,fA_both_ev,fA_both_pp,fA_both_sh,sA_neither_ev,sA_neither_pp,sA_neither_sh,sA_rush_ev,sA_rush_pp,sA_rush_sh,sA_rebound_ev,sA_rebound_pp,sA_rebound_sh,sA_both_ev,sA_both_pp,sA_both_sh,gA_neither_ev,gA_neither_pp,gA_neither_sh,gA_rush_ev,gA_rush_pp,gA_rush_sh,gA_rebound_ev,gA_rebound_pp,gA_rebound_sh,gA_both_ev,gA_both_pp,gA_both_sh,apA_neither_ev,apA_neither_pp,apA_neither_sh,apA_rush_ev,apA_rush_pp,apA_rush_sh,apA_rebound_ev,apA_rebound_pp,apA_rebound_sh,apA_both_ev,apA_both_pp,apA_both_sh,asA_neither_ev,asA_neither_pp,asA_neither_sh,asA_rush_ev,asA_rush_pp,asA_rush_sh,asA_rebound_ev,asA_rebound_pp,asA_rebound_sh,asA_both_ev,asA_both_pp,asA_both_sh,rgA_neither_ev,rgA_neither_pp,rgA_neither_sh,rgA_rush_ev,rgA_rush_pp,rgA_rush_sh,rgA_rebound_ev,rgA_rebound_pp,rgA_rebound_sh,rgA_both_ev,rgA_both_pp,rgA_both_sh
8470147,2016021182,2017-04-04,43,1,7,6,0,0,0,0,1,0,0,0,38,1,6,4,0,0,0,0,1,0,0,0,28,1,5,4,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8470147,2016021211,2017-04-08,28,0,7,3,0,0,2,0,0,0,0,0,18,0,5,3,0,0,2,0,0,0,0,0,9,0,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8470147,2016021224,2017-04-09,37,3,6,1,0,1,1,0,0,0,0,0,34,3,4,1,0,1,1,0,0,0,0,0,23,2,4,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020012,2016-10-13,26,0,8,4,2,0,3,0,1,1,0,0,23,0,6,1,1,0,3,0,1,1,0,0,18,0,2,1,1,0,2,0,1,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0
8470320,2016020047,2016-10-18,42,1,9,3,0,0,0,0,0,0,0,0,31,1,5,2,0,0,0,0,0,0,0,0,23,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020088,2016-10-25,29,2,3,1,0,0,1,0,0,0,0,0,22,2,3,1,0,0,1,0,0,0,0,0,19,2,2,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020108,2016-10-28,42,0,4,3,0,1,3,0,2,0,0,0,32,0,3,3,0,1,2,0,2,0,0,0,23,0,2,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0
8470320,2016020125,2016-10-30,43,2,5,2,0,1,2,0,0,0,0,0,35,2,4,2,0,1,2,0,0,0,0,0,21,1,2,2,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020135,2016-11-01,40,0,3,4,0,0,1,0,0,0,0,0,33,0,2,3,0,0,1,0,0,0,0,0,27,0,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020170,2016-11-05,42,0,6,1,0,0,1,0,0,0,0,0,33,0,5,0,0,0,1,0,0,0,0,0,23,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020183,2016-11-08,55,0,6,2,0,0,2,0,0,0,0,0,45,0,5,1,0,0,2,0,0,0,0,0,35,0,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020198,2016-11-10,25,0,8,3,0,0,3,0,1,1,0,0,19,0,7,3,0,0,2,0,1,1,0,0,15,0,7,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0
8470320,2016020218,2016-11-12,39,0,5,2,0,0,2,0,0,0,0,0,28,0,5,2,0,0,1,0,0,0,0,0,15,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020231,2016-11-15,37,0,4,1,0,0,4,0,3,1,0,0,27,0,2,0,0,0,4,0,3,1,0,0,14,0,1,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,1,0,1,0,0,0
8470320,2016020258,2016-11-18,49,0,3,1,0,0,11,0,0,0,0,0,36,0,3,1,0,0,10,0,0,0,0,0,24,0,1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0
8470320,2016020273,2016-11-20,33,0,12,2,0,0,1,0,0,1,0,0,27,0,8,2,0,0,1,0,0,1,0,0,19,0,6,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8470320,2016020284,2016-11-22,36,2,7,6,0,2,2,0,0,0,0,0,26,1,5,5,0,1,2,0,0,0,0,0,16,1,2,4,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020300,2016-11-24,28,0,5,4,0,1,3,0,0,0,0,0,18,0,4,4,0,1,2,0,0,0,0,0,13,0,3,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020314,2016-11-26,33,0,1,1,0,0,2,0,0,2,0,0,25,0,1,1,0,0,2,0,0,2,0,0,20,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
8470320,2016020330,2016-11-29,31,1,4,4,0,0,5,0,2,0,0,0,19,1,2,3,0,0,5,0,2,0,0,0,11,0,2,3,0,0,3,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,1,0,1,0,0,0
8470320,2016020345,2016-12-01,61,0,14,2,0,0,0,0,0,0,0,0,48,0,9,1,0,0,0,0,0,0,0,0,31,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020371,2016-12-04,31,3,16,0,0,0,3,0,2,0,0,0,27,3,10,0,0,0,2,0,1,0,0,0,19,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0
8470320,2016020393,2016-12-07,48,0,10,2,0,0,5,0,1,0,0,0,37,0,7,1,0,0,3,0,1,0,0,0,29,0,5,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
8470320,2016020404,2016-12-08,41,0,7,5,0,0,4,0,1,0,0,0,23,0,7,5,0,0,2,0,1,0,0,0,12,0,4,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
8470320,2016020420,2016-12-10,37,0,2,2,0,0,1,0,0,0,0,0,30,0,0,2,0,0,1,0,0,0,0,0,18,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020434,2016-12-13,18,0,0,2,0,0,6,0,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0
8470320,2016020456,2016-12-16,41,0,9,3,0,0,2,0,1,0,0,0,28,0,3,2,0,0,2,0,1,0,0,0,20,0,2,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
8470320,2016020466,2016-12-17,54,1,0,4,0,0,0,2,0,0,0,0,35,1,0,3,0,0,0,1,0,0,0,0,21,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8470320,2016020495,2016-12-22,35,0,4,0,0,0,0,0,0,0,0,0,29,0,2,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020511,2016-12-23,47,0,7,3,0,0,6,0,1,0,0,0,32,0,6,2,0,0,5,0,1,0,0,0,23,0,4,2,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0
8470320,2016020528,2016-12-28,37,0,0,2,0,0,3,0,0,0,0,0,28,0,0,2,0,0,2,0,0,0,0,0,23,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020544,2016-12-30,53,0,0,4,0,0,4,0,0,0,0,0,38,0,0,3,0,0,3,0,0,0,0,0,25,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020551,2016-12-31,34,1,5,1,0,0,3,0,1,0,0,0,26,1,4,0,0,0,2,0,1,0,0,0,17,1,4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
8470320,2016020567,2017-01-03,30,0,1,0,0,0,3,0,0,0,0,0,19,0,1,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020581,2017-01-05,37,2,4,2,0,0,2,0,0,0,0,0,29,1,4,2,0,0,1,0,0,0,0,0,18,1,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020587,2017-01-06,33,0,4,3,0,0,2,0,0,0,0,0,24,0,1,3,0,0,2,0,0,0,0,0,18,0,1,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020604,2017-01-08,52,1,2,3,0,0,3,0,0,1,0,0,36,1,2,2,0,0,3,0,0,1,0,0,26,1,2,2,0,0,3,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0
8470320,2016020614,2017-01-10,52,0,4,1,0,0,3,0,0,0,0,0,36,0,2,1,0,0,3,0,0,0,0,0,24,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020637,2017-01-13,47,1,6,3,2,0,6,1,0,0,0,0,36,1,3,3,2,0,5,1,0,0,0,0,26,1,2,3,2,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0
8470320,2016020646,2017-01-14,56,0,0,5,0,0,1,0,0,0,0,0,42,0,0,4,0,0,1,0,0,0,0,0,29,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020664,2017-01-17,26,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020687,2017-01-20,47,0,4,2,0,0,7,0,1,0,0,0,39,0,3,2,0,0,7,0,1,0,0,0,30,0,2,2,0,0,6,0,1,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0
8470320,2016020709,2017-01-23,35,1,4,1,0,0,1,0,0,0,0,0,26,1,2,1,0,0,1,0,0,0,0,0,20,1,2,1,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020732,2017-01-26,37,3,2,4,0,0,4,0,1,0,0,0,30,3,0,3,0,0,4,0,0,0,0,0,22,1,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
8470320,2016020744,2017-01-31,21,1,12,1,0,0,1,0,1,0,0,0,13,1,12,1,0,0,0,0,1,0,0,0,8,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8470320,2016020770,2017-02-03,29,0,14,4,0,0,2,0,0,0,0,0,22,0,11,3,0,0,2,0,0,0,0,0,14,0,7,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8470320,2016020777,2017-02-04,63,1,3,2,0,0,1,0,0,1,0,0,41,0,2,2,0,0,1,0,0,1,0,0,31,0,2,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020819,2017-02-11,38,0,7,4,0,0,1,0,0,0,0,0,30,0,4,4,0,0,0,0,0,0,0,0,21,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020856,2017-02-17,47,0,3,3,0,0,3,0,0,1,0,0,39,0,2,1,0,0,3,0,0,1,0,0,31,0,2,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020875,2017-02-19,38,0,3,3,0,0,0,0,0,0,0,0,29,0,3,3,0,0,0,0,0,0,0,0,22,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020884,2017-02-21,30,2,3,4,0,0,0,0,0,1,0,0,21,2,3,3,0,0,0,0,0,1,0,0,16,0,2,3,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8470320,2016020927,2017-02-28,39,0,3,2,1,0,0,0,0,1,0,0,36,0,2,2,1,0,0,0,0,1,0,0,25,0,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8470320,2016020947,2017-03-03,33,0,2,1,0,0,2,0,0,0,0,0,26,0,2,1,0,0,2,0,0,0,0,0,18,0,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8470320,2016020985,2017-03-09,49,2,8,1,0,1,4,0,6,0,0,0,38,1,7,0,0,1,4,0,6,0,0,0,29,1,4,0,0,1,2,0,6,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0
8470320,2016021004,2017-03-11,42,0,7,0,0,0,1,0,0,0,0,0,32,0,7,0,0,0,1,0,0,0,0,0,21,0,4,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470320,2016021016,2017-03-13,42,0,2,0,1,0,1,0,0,0,0,0,33,0,2,0,1,0,1,0,0,0,0,0,23,0,2,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470320,2016021026,2017-03-14,50,0,6,6,0,0,1,0,1,2,0,0,37,0,5,4,0,0,1,0,1,2,0,0,28,0,1,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
8470320,2016021066,2017-03-19,49,0,4,6,0,0,9,0,1,0,0,0,35,0,3,6,0,0,8,0,1,0,0,0,29,0,2,4,0,0,8,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0
8470320,2016021081,2017-03-21,45,0,4,2,0,0,4,0,2,0,0,0,35,0,1,1,0,0,4,0,2,0,0,0,30,0,1,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0
8470320,2016021129,2017-03-28,40,0,2,1,0,0,7,0,0,0,0,0,27,0,2,1,0,0,7,0,0,0,0,0,15,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0
8470320,2016021143,2017-03-30,40,0,2,1,0,0,5,0,0,0,0,0,29,0,2,1,0,0,4,0,0,0,0,0,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0
8470320,2016021162,2017-04-01,33,0,0,1,1,0,1,0,0,0,0,0,27,0,0,1,1,0,1,0,0,0,0,0,19,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470320,2016021186,2017-04-04,52,0,1,3,0,0,5,0,0,0,0,0,37,0,1,3,0,0,5,0,0,0,0,0,30,0,1,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
8470320,2016021214,2017-04-08,38,2,11,3,0,0,1,0,2,0,0,0,34,2,10,1,0,0,1,0,1,0,0,0,27,2,7,1,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
8470594,2016020007,2016-10-13,59,0,4,1,0,0,4,0,0,0,0,0,47,0,2,1,0,0,3,0,0,0,0,0,36,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
8470594,2016020021,2016-10-15,47,0,6,2,0,0,4,0,0,1,0,0,36,0,6,0,0,0,4,0,0,1,0,0,26,0,5,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0
8470594,2016020034,2016-10-17,36,2,11,1,0,0,3,0,4,0,0,0,23,2,8,1,0,0,2,0,3,0,0,0,19,1,5,1,0,0,2,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0
8470594,2016020040,2016-10-18,36,3,6,5,0,0,2,0,0,0,0,0,29,2,6,4,0,0,1,0,0,0,0,0,21,2,5,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8470594,2016020053,2016-10-20,44,2,12,3,0,0,1,0,0,0,0,0,34,2,9,1,0,0,1,0,0,0,0,0,26,1,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8470594,2016020073,2016-10-22,29,0,5,3,0,1,3,0,1,0,0,0,19,0,3,2,0,1,3,0,1,0,0,0,15,0,2,1,0,1,3,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
8470594,2016020086,2016-10-25,37,0,10,2,0,0,2,0,1,1,0,0,17,0,10,2,0,0,2,0,1,1,0,0,11,0,6,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
