playerId,iFenwickA_2,iFenwickA_3,iSOGA_2,iSOGA_3,iGA_2,iGA_3,ixGA_2,ixGA_3,iGSaX_2,iGSaX_3,d_2,d_3,a_2,a_3,gamesPlayed_2,minsPlayed_2,gamesPlayed_3,minsPlayed_3,iFenwickA_2_per82,iSOGA_2_per82,iGA_2_per82,ixGA_2_per82,iGSaX_2_per82,iFenwickA_3_per82,iSOGA_3_per82,iGA_3_per82,ixGA_3_per82,iGSaX_3_per82,iFenwickA_2_per60,iSOGA_2_per60,iGA_2_per60,ixGA_2_per60,iGSaX_2_per60,iFenwickA_3_per60,iSOGA_3_per60,iGA_3_per60,ixGA_3_per60,iGSaX_3_per60,iFenwickA_2_pct,iSOGA_2_pct,iGA_2_pct,ixGA_2_pct,iGSaX_2_pct,iFenwickA_3_pct,iSOGA_3_pct,iGA_3_pct,ixGA_3_pct,iGSaX_3_pct
8481033,761,0,459,0,48,0,48.87006342411041,0,0.8700634241104126,0,35.912866592680885,NA,34.950740994398956,NA,21,1214.1666666666667,0,0,2971.5238095238096,1792.2857142857142,187.42857142857142,190.82596194176446,3.3973905131930398,0,0,0,0,0,37.60603980782429,22.682223747426217,2.371997254632807,2.414992839077522,0.04299558444471496,0,0,0,0,0,47.45762711864407,40.67796610169492,33.89830508474576,40.67796610169492,30.508474576271187,NA,NA,NA,NA,NA
8481035,617,0,363,0,48,0,45.73678278923035,0,-2.2632172107696533,0,33.82296888108755,NA,32.718304329238485,NA,15,931.5666666666667,0,0,3372.9333333333334,1984.3999999999999,262.40000000000003,250.02774591445925,-12.372254085540773,0,0,0,0,0,39.73950692382009,23.379969227466276,3.0915661788385154,2.945797725001418,-0.14576845383709794,0,0,0,0,0,28.8135593220339,11.864406779661017,33.89830508474576,27.11864406779661,18.64406779661017,NA,NA,NA,NA,NA
8481519,1189,0,776,0,70,0,83.40988203883171,0,13.40988203883171,0,35.18640208155278,NA,33.526273606572644,NA,29,1730.2,0,0,3362,2194.206896551724,197.9310344827586,235.84863197186897,37.917597489110356,0,0,0,0,0,41.23222748815166,26.910183793781066,2.427465032944168,2.8924938864465974,0.46502885350242895,0,0,0,0,0,94.91525423728814,91.52542372881356,81.35593220338984,91.52542372881356,89.83050847457628,NA,NA,NA,NA,NA
8481529,69,0,44,0,4,0,4.413184106349945,0,0.41318410634994507,0,38.06538579966511,NA,36.36213985049447,NA,2,113.21666666666667,0,0,2829,1804,164,180.94054836034775,16.940548360347748,0,0,0,0,0,36.567054320624166,23.318121595760342,2.119829235978213,2.338799173098749,0.21896993712053617,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8481551,328,0,228,0,24,0,23.87888330221176,0,-0.12111669778823853,0,37.30184707915223,NA,31.059915645410566,NA,8,442.78333333333336,0,0,3362,2337,246,244.75855384767056,-1.2414461523294449,0,0,0,0,0,44.44611736364663,30.895471825949485,3.252154929047314,3.235742834643066,-0.016412094404248078,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8481611,278,0,189,0,19,0,18.680765748023987,0,-0.3192342519760132,0,37.423405462850376,NA,34.724961851687844,NA,9,490.15,0,0,2532.888888888889,1722,173.11111111111111,170.20253237088522,-2.908578740225898,0,0,0,0,0,34.0303988574926,23.135774762827708,2.3258186269509338,2.286740681182167,-0.03907794576876628,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8481668,687,0,458,0,52,0,51.26905170083046,0,-0.7309482991695404,0,33.449569478002694,NA,31.798745043584383,NA,19,1093.3,0,0,2964.9473684210525,1976.6315789473683,224.42105263157896,221.26643365621567,-3.1546189753632796,0,0,0,0,0,37.70236897466386,25.13491264977591,2.8537455410225925,2.813631301609648,-0.04011423941294469,0,0,0,0,0,37.28813559322034,38.983050847457626,47.45762711864407,42.3728813559322,27.11864406779661,NA,NA,NA,NA,NA
8481692,1181,0,807,0,80,0,82.47593143582344,0,2.4759314358234406,0,34.641313221943385,NA,33.26301491357459,NA,33,1818.5,0,0,2934.6060606060605,2005.2727272727273,198.78787878787878,204.9401932647734,6.15231447689461,0,0,0,0,0,38.96618091833929,26.626340390431672,2.6395380808358535,2.721229522215786,0.08169144137993206,0,0,0,0,0,93.22033898305084,94.91525423728814,93.22033898305084,89.83050847457628,40.67796610169492,NA,NA,NA,NA,NA
8482076,44,0,31,0,1,0,3.7078502774238586,0,2.7078502774238586,0,27.275467466190108,NA,39.56122063005172,NA,1,60,0,0,3608,2542,82,304.0437227487564,222.0437227487564,0,0,0,0,0,44,31.000000000000004,1,3.7078502774238586,2.7078502774238586,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8482137,1166,0,781,0,81,0,84.37880527973175,0,3.3788052797317505,0,34.29613797199399,NA,33.3786132287699,NA,27,1455.3333333333333,0,0,3541.185185185185,2371.925925925926,246,256.2615567754816,10.261556775481614,0,0,0,0,0,48.071461291800276,32.19880897847,3.3394411360513057,3.4787413995308554,0.13930026347954996,0,0,0,0,0,91.52542372881356,93.22033898305084,94.91525423728814,93.22033898305084,47.45762711864407,NA,NA,NA,NA,NA
8482445,508,0,327,0,28,0,38.92083993554115,0,10.920839935541153,0,34.36853263756904,NA,32.5684766767953,NA,13,699.6166666666667,0,0,3204.3076923076924,2062.6153846153848,176.6153846153846,245.50068267033652,68.88529805495189,0,0,0,0,0,43.56671510589132,28.04392881816233,2.4013150058365293,3.33789989203488,0.9365848861983502,0,0,0,0,0,3.389830508474576,5.084745762711865,1.694915254237288,10.16949152542373,79.66101694915254,NA,NA,NA,NA,NA
8482447,382,0,275,0,36,0,25.980237126350403,0,-10.019762873649597,0,34.47739685362487,NA,35.949840961590624,NA,14,755.9833333333333,0,0,2237.4285714285716,1610.7142857142858,210.85714285714286,152.16996031148093,-58.687182545661926,0,0,0,0,0,30.31812870654115,21.825877995546637,2.857205846689742,2.0619690393276184,-0.7952368073621232,0,0,0,0,0,0,0,11.864406779661017,0,3.389830508474576,NA,NA,NA,NA,NA
8482487,796,0,517,0,55,0,58.62504994869232,0,3.6250499486923218,0,35.67571507071233,NA,34.02987435901209,NA,21,1196.5166666666667,0,0,3108.190476190476,2018.7619047619048,214.76190476190476,228.91686170441764,14.154956942512875,0,0,0,0,0,39.91586689139307,25.925255254836955,2.7580058781741443,2.93978604303175,0.18178016485760554,0,0,0,0,0,52.54237288135594,50.847457627118644,55.932203389830505,54.23728813559322,49.152542372881356,NA,NA,NA,NA,NA
8482515,8,0,5,0,0,0,0.31405550241470337,0,0.31405550241470337,0,40.6686286651278,NA,38.913493426292526,NA,1,10.533333333333333,0,0,656,410,0,25.752551198005676,25.752551198005676,0,0,0,0,0,45.56962025316456,28.48101265822785,0,1.7889237479318547,1.7889237479318547,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8482661,738,0,503,0,36,0,46.88021004199982,0,10.880210041999817,0,35.54817199872446,NA,33.1508936058697,NA,17,1043.3333333333333,0,0,3559.764705882353,2426.2352941176473,173.64705882352942,226.12807196729324,52.481013143763825,0,0,0,0,0,42.4408945686901,28.926517571884986,2.0702875399361025,2.69598651998721,0.6256989800511078,0,0,0,0,0,45.76271186440678,47.45762711864407,11.864406779661017,32.20338983050847,77.96610169491525,NA,NA,NA,NA,NA
8482761,271,0,169,0,22,0,18.895872116088867,0,-3.104127883911133,0,34.93620877810473,NA,34.28135071515744,NA,7,420.71666666666664,0,0,3174.5714285714284,1979.7142857142858,257.7142857142857,221.3516447884696,-36.36264092581612,0,0,0,0,0,38.64833815315137,24.101731172998456,3.1375034663074914,2.6948120119605408,-0.4426914543469508,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8482783,37,0,28,0,2,0,2.33149915933609,0,0.3314991593360901,0,41.40598263121452,NA,35.30078030518614,NA,2,73.88333333333334,0,0,1517,1148,82,95.5914655327797,13.591465532779694,0,0,0,0,0,30.047371982855854,22.73855177080983,1.6241822693435595,1.893389797791546,0.2692075284479865,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8482821,578,0,393,0,50,0,45.5970773100853,0,-4.402922689914703,0,33.25507541677022,NA,32.223739027974304,NA,14,806.9,0,0,3385.4285714285716,2301.857142857143,292.8571428571429,267.06859567335675,-25.788547183786118,0,0,0,0,0,42.979303507249966,29.222952038666502,3.7179328293468834,3.39053741306868,-0.32739541627820323,0,0,0,0,0,16.94915254237288,22.033898305084744,44.06779661016949,25.423728813559322,11.864406779661017,NA,NA,NA,NA,NA
8482982,1130,0,747,0,68,0,78.74432149529457,0,10.744321495294571,0,36.38933578876337,NA,32.190140971824306,NA,29,1741.2833333333333,0,0,3195.1724137931033,2112.206896551724,192.2758620689655,222.6563573315226,30.380495262557062,0,0,0,0,0,38.936799486968425,25.73963647501364,2.343099438153852,2.713320227256338,0.37022078910248624,0,0,0,0,0,88.13559322033898,88.13559322033898,79.66101694915254,83.05084745762711,76.27118644067797,NA,NA,NA,NA,NA
8483114,95,0,62,0,8,0,6.322815775871277,0,-1.6771842241287231,0,38.703581340988435,NA,32.78979151572241,NA,3,138.63333333333333,0,0,2596.666666666667,1694.6666666666667,218.66666666666666,172.82363120714822,-45.84303545951843,0,0,0,0,0,41.11565280115413,26.833373407069008,3.4623707622024527,2.7364915596461405,-0.725879202556312,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8483548,533,0,362,0,32,0,42.34478271007538,0,10.344782710075378,0,32.16875899051835,NA,34.0672780326883,NA,18,1099.65,0,0,2428.111111111111,1649.111111111111,145.77777777777777,192.90401012367673,47.12623234589895,0,0,0,0,0,29.081980630200515,19.75173918974219,1.7460100941208565,2.31045056391081,0.5644404697899538,0,0,0,0,0,10.16949152542373,10.16949152542373,8.47457627118644,16.94915254237288,71.1864406779661,NA,NA,NA,NA,NA
8483703,194,0,116,0,12,0,11.02277147769928,0,-0.9772285223007202,0,34.78149442009408,NA,33.89757499364512,NA,5,281.28333333333336,0,0,3181.6,1902.3999999999999,196.79999999999998,180.7734522342682,-16.02654776573181,0,0,0,0,0,41.38176216152159,24.743734075961367,2.5596966285477274,2.3512459157265746,-0.2084507128211526,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8483710,588,0,386,0,35,0,41.11804550886154,0,6.118045508861542,0,33.876739490511355,NA,34.56513567988973,NA,15,745.3833333333333,0,0,3214.4,2110.133333333333,191.33333333333334,224.7786487817764,33.4453154484431,0,0,0,0,0,47.331350759117235,31.07126087248172,2.817342307090312,3.3098174056280114,0.4924750985376998,0,0,0,0,0,20.33898305084746,18.64406779661017,10.16949152542373,13.559322033898304,59.32203389830508,NA,NA,NA,NA,NA
8483746,19,0,13,0,3,0,1.6023842096328735,0,-1.3976157903671265,0,29.91241493219448,NA,37.81910520925864,NA,1,20,0,0,1558,1066,246,131.39550518989563,-114.60449481010437,0,0,0,0,0,57,39,9,4.807152628898621,-4.192847371101379,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8484170,255,0,167,0,16,0,21.69184899330139,0,5.691848993301392,0,33.29369679606985,NA,32.49904493423059,NA,7,420.51666666666665,0,0,2987.1428571428573,1956.2857142857142,187.42857142857142,254.10451677867346,66.67594535010201,0,0,0,0,0,36.383813562680835,23.827830843010585,2.282905949030954,3.0950281945180538,0.8121222454870995,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8484268,163,0,101,0,9,0,12.345231652259827,0,3.3452316522598267,0,31.649614949268873,NA,35.68899678073338,NA,4,196.78333333333333,0,0,3341.5,2070.5,184.5,253.07724887132645,68.57724887132645,0,0,0,0,0,49.69933090539511,30.79529092910985,2.7441348352672144,3.7641089140455133,1.019974078778299,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8477405,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,13.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8477990,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8482411,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,35.78333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
