playerId,mP_2_ev,mP_2_pp,mP_2_sh,mP_2_all,x_2_ev,x_2_pp,x_2_sh,x_2_all,y_2_ev,y_2_pp,y_2_sh,y_2_all,iCorsiF_2_ev,iCorsiF_2_pp,iCorsiF_2_sh,iCorsiF_2_all,iFenwickF_2_ev,iFenwickF_2_pp,iFenwickF_2_sh,iFenwickF_2_all,iSOGF_2_ev,iSOGF_2_pp,iSOGF_2_sh,iSOGF_2_all,iGF_2_ev,iGF_2_pp,iGF_2_sh,iGF_2_all,ixGF_2_ev,ixGF_2_pp,ixGF_2_sh,ixGF_2_all,oCorsiF_2_ev,oCorsiF_2_pp,oCorsiF_2_sh,oCorsiF_2_all,oFenwickF_2_ev,oFenwickF_2_pp,oFenwickF_2_sh,oFenwickF_2_all,oSOGF_2_ev,oSOGF_2_pp,oSOGF_2_sh,oSOGF_2_all,oGF_2_ev,oGF_2_pp,oGF_2_sh,oGF_2_all,oxGF_2_ev,oxGF_2_pp,oxGF_2_sh,oxGF_2_all,oCorsiA_2_ev,oCorsiA_2_pp,oCorsiA_2_sh,oCorsiA_2_all,oFenwickA_2_ev,oFenwickA_2_pp,oFenwickA_2_sh,oFenwickA_2_all,oSOGA_2_ev,oSOGA_2_pp,oSOGA_2_sh,oSOGA_2_all,oGA_2_ev,oGA_2_pp,oGA_2_sh,oGA_2_all,oxGA_2_ev,oxGA_2_pp,oxGA_2_sh,oxGA_2_all,mP_3_ev,mP_3_pp,mP_3_sh,mP_3_all,x_3_ev,x_3_pp,x_3_sh,x_3_all,y_3_ev,y_3_pp,y_3_sh,y_3_all,iCorsiF_3_ev,iCorsiF_3_pp,iCorsiF_3_sh,iCorsiF_3_all,iFenwickF_3_ev,iFenwickF_3_pp,iFenwickF_3_sh,iFenwickF_3_all,iSOGF_3_ev,iSOGF_3_pp,iSOGF_3_sh,iSOGF_3_all,iGF_3_ev,iGF_3_pp,iGF_3_sh,iGF_3_all,ixGF_3_ev,ixGF_3_pp,ixGF_3_sh,ixGF_3_all,oCorsiF_3_ev,oCorsiF_3_pp,oCorsiF_3_sh,oCorsiF_3_all,oFenwickF_3_ev,oFenwickF_3_pp,oFenwickF_3_sh,oFenwickF_3_all,oSOGF_3_ev,oSOGF_3_pp,oSOGF_3_sh,oSOGF_3_all,oGF_3_ev,oGF_3_pp,oGF_3_sh,oGF_3_all,oxGF_3_ev,oxGF_3_pp,oxGF_3_sh,oxGF_3_all,oCorsiA_3_ev,oCorsiA_3_pp,oCorsiA_3_sh,oCorsiA_3_all,oFenwickA_3_ev,oFenwickA_3_pp,oFenwickA_3_sh,oFenwickA_3_all,oSOGA_3_ev,oSOGA_3_pp,oSOGA_3_sh,oSOGA_3_all,oGA_3_ev,oGA_3_pp,oGA_3_sh,oGA_3_all,oxGA_3_ev,oxGA_3_pp,oxGA_3_sh,oxGA_3_all
8470047,54713,7945,7114,69772,71.61627906976744,68.18181818181819,53.285714285714285,70.01923076923077,0.7790697674418605,-4.545454545454546,7.428571428571429,0.6634615384615384,86,11,7,104,71,8,7,86,52,4,7,63,4,1,1,6,6.732703674498541,0.9605323028020957,0.7581019335166908,8.45133791081733,704,146,30,880,551,118,24,693,388,81,22,491,25,10,1,36,34.94327206274696,9.817245072199535,1.5712046555935961,46.33172179054006,880,48,177,1105,705,41,148,894,505,30,114,649,67,3,18,88,49.054547999358086,2.678466472878929,14.08775575552551,65.82077022776251,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470110,36791,1987,1618,40396,52.901408450704224,51,-60,51.31578947368421,11.971830985915492,-9.5,-10,10.552631578947368,71,4,1,76,52,2,1,55,35,1,1,37,0,0,0,0,1.8258618209908022,0.06595431006189158,8.354962388130423e-4,1.892651627291507,426,41,18,485,332,31,14,377,243,21,12,276,16,3,1,20,21.034497045115035,2.500324550124827,1.058334310424814,24.593155905664677,621,17,46,684,479,13,34,526,350,9,27,386,37,1,5,43,30.659287985753306,0.6251632691161644,3.2251317579767393,34.50958301284618,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470144,39231,3726,6303,49260,62.81481481481482,73.76923076923077,73.28571428571429,64.5,6.222222222222222,-0.5384615384615384,-10.571428571428571,4.6171875,108,13,7,128,90,11,7,108,73,7,6,86,3,0,1,4,5.007244094345041,1.5089047956037869,0.8816854259023367,7.397834315851168,474,73,21,568,366,51,20,437,274,34,18,326,12,3,2,17,18.993574104821587,4.571502952653942,1.5672626719883227,25.13233972946387,594,19,193,806,452,12,154,618,330,10,108,448,31,0,13,44,30.783294085385265,0.4135181653426038,14.309304359094385,45.50611660982218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470151,63512,111,8859,72482,46.358695652173914,73,-1.5,42.83168316831683,13.152173913043478,7,21.75,13.772277227722773,92,1,8,101,64,0,8,72,46,0,7,53,1,0,0,1,1.6285234943832354,0,0.2584017195756071,1.8869252139588422,736,13,36,785,578,7,30,615,415,7,25,447,38,0,2,40,37.276187111835576,0.8775657845637075,2.57609012863076,40.72984302503003,922,21,242,1185,700,16,183,899,500,10,130,640,34,0,14,48,43.57191766186505,1.018138865779817,16.85646297768788,61.44651950533268,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470187,58131,324,7921,66376,44.174358974358974,44.714285714285715,33.9,43.70754716981132,-15.994871794871795,-2.5714285714285716,-17.2,-15.608490566037736,195,7,10,212,127,5,7,139,87,4,5,96,1,1,0,2,2.6915190601199357,0.20797205257029708,0.09907843268363553,2.9985695453738686,849,15,44,908,622,11,35,668,441,10,26,477,31,3,1,35,41.90455575861297,0.6440848970838488,3.4963277053855495,46.04496836108236,1043,27,229,1299,759,21,156,936,539,19,111,669,41,2,14,57,47.29949319426649,1.1927026398645622,14.94455686050851,63.43675269463955,1445,0,523,1968,32.666666666666664,NA,-18,20,-27.333333333333332,NA,-30,-28,3,0,1,4,3,0,1,4,3,0,1,4,0,0,0,0,0.02763156822626276,0,0.0017293879280436213,0.02936095615430638,23,0,1,24,18,0,1,19,14,0,1,15,1,0,0,1,0.6617004615687401,0,0.0017293879280436213,0.6634298494967837,30,0,12,42,19,0,6,25,15,0,5,20,0,0,0,0,0.6180072868541386,0,0.7007175253902812,1.3187248122444197
8470257,37784,874,7668,46326,65.62,76,17.11111111111111,62.36521739130435,4.89,0.8333333333333334,-3.7777777777777777,4,100,6,9,115,76,5,6,87,61,4,6,71,7,0,0,7,6.8879776044487135,0.5654352156709285,0.11659787882430599,7.570010698943947,527,27,30,584,388,17,24,429,294,13,20,327,33,2,0,35,27.18009321595255,1.6279988508449996,0.7365749749091524,29.544667041706703,554,11,219,784,407,7,156,570,282,4,116,402,25,0,19,44,26.176044919384147,0.45307619126917265,13.633158147616445,40.262279258269785,2078,17,796,2891,53,NA,NA,53,30,NA,NA,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,21,11,2,0,13,7,2,0,9,0,0,0,0,0.3316102866977862,0.1414969842614194,0,0.4731072709592056,35,0,28,63,25,0,21,46,20,0,15,35,1,0,1,2,1.7019613496215682,0,1.973106228795828,3.6750675784173965
8470281,70889,8351,10011,89251,49.0390243902439,47.06666666666667,30.833333333333332,48.265625,8.160975609756097,5.377777777777778,9.833333333333334,7.7109375,205,45,6,256,121,28,5,154,86,21,4,111,1,2,0,3,3.1595938510628017,1.2294149617779606,0.22709308052463315,4.616101893365394,1153,197,34,1384,833,146,33,1012,632,111,31,774,53,14,4,71,57.84554938628802,13.507355314980192,2.836472303583668,74.18937700485185,1169,32,297,1498,884,30,223,1137,688,26,173,887,56,1,15,72,62.81862437619688,1.7975927545044583,19.73660339866794,84.35282052936934,9962,2264,1521,13747,54.36363636363637,61.25,NA,56.2,9.454545454545455,2.5,NA,7.6,22,8,0,30,11,3,0,14,8,2,0,10,0,0,0,0,0.344705978544539,0.20796999656436438,0,0.5526759751089034,155,70,5,230,107,46,5,158,78,31,5,114,9,3,0,12,8.103339754573476,4.588526814763164,0.4961242933735299,13.187990862710183,197,6,41,244,150,5,29,184,107,4,23,134,15,1,5,21,12.4891115404194,0.7408475105311052,2.8393690286332567,16.069328079583762
8470318,13714,12,1660,15386,45.774193548387096,NA,NA,45.774193548387096,13.516129032258064,NA,NA,13.516129032258064,31,0,0,31,21,0,0,21,16,0,0,16,0,0,0,0,0.4836934847891363,0,0,0.4836934847891363,179,0,9,188,145,0,9,154,107,0,9,116,2,0,1,3,8.271324098770027,0,0.7991032283102139,9.070427327080244,244,0,39,283,188,0,30,218,136,0,19,155,15,0,3,18,12.456507970709728,0,2.631251373573487,15.08775934428321,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470595,56096,10677,1080,67853,63.20540540540541,69.76744186046511,70.25,64.54310344827586,0.8324324324324325,-2.953488372093023,5,0.2025862068965517,185,43,4,232,128,37,4,169,87,24,2,113,13,5,1,19,10.28802922835721,3.6681220750963845,0.5267354031478706,14.48288670660147,872,260,17,1149,638,197,14,849,454,149,8,611,53,22,1,76,41.885476373664225,15.247217157317829,1.100513646092375,58.23320717707444,889,45,40,974,680,35,35,750,500,30,26,556,60,4,1,65,42.132601556140195,3.011878144185538,2.2388182303796698,47.383297930705446,3071,1165,38,4274,65.375,73.75,-31,60.53846153846154,8.75,15.75,-26,8.23076923076923,8,4,1,13,8,3,1,12,6,2,1,9,1,0,0,1,0.7059094213782949,0.2647151333403187,0.0031459081732633926,0.9737704628918771,63,30,2,95,53,18,1,72,39,14,1,54,3,2,0,5,3.0240073510988488,1.2737584124703993,0.0031459081732633926,4.3009116717425115,50,5,0,55,36,5,0,41,29,3,0,32,3,0,0,3,2.146036485295536,0.6031565740496339,0,2.7491930593451706
8470600,79983,12019,10007,102009,53.02030456852792,47.15094339622642,-77.66666666666667,50.241106719367586,16.131979695431472,2.490566037735849,9.333333333333334,13.193675889328063,197,53,3,253,120,35,3,158,83,25,3,111,6,2,0,8,3.362532081882205,1.3931597993844118,0.004292079058993466,4.759983960325612,1296,274,39,1609,947,215,32,1194,677,153,24,854,73,28,0,101,60.74988574422903,18.07885400676759,1.9416928211795705,80.77043257217615,1294,55,283,1632,999,46,232,1277,736,39,178,953,72,5,27,104,59.49219717736386,3.481961013723833,18.770696508816744,81.74485469990442,2759,804,658,4221,63.5,56.5,-69,34.2,17,8.5,34,17,2,2,1,5,1,1,1,3,1,1,1,3,0,0,0,0,0.009746442066087184,0.034503374668316884,0.0020774134474817515,0.04632723018188582,46,21,3,70,35,13,3,51,24,11,2,37,2,2,1,5,2.364722823305819,0.8136379143042124,0.18177994308698653,3.3601406806970178,51,4,16,71,43,4,13,60,35,3,11,49,2,0,1,3,2.5041945414378795,0.40389763801071155,1.2697272276212135,4.177819407069804
8470601,31564,146,2020,33730,49.51162790697674,38.4,40.5,48.54736842105263,8.69767441860465,-0.6,17.25,8.56842105263158,86,5,4,95,55,3,4,62,37,3,4,44,1,0,0,1,1.4725167180799852,0.08890856217784676,0.12346224360608613,1.6848875238639183,476,12,24,512,346,8,22,376,252,7,20,279,25,0,3,28,22.019955694530157,0.5733730285529438,1.909627985060827,24.50295670814393,472,13,47,532,366,11,40,417,272,10,30,312,20,4,3,27,20.489721327580494,0.8415015917262789,4.190218572058662,25.52144149136547,2454,7,214,2675,51.333333333333336,NA,NA,51.333333333333336,22.333333333333332,NA,NA,22.333333333333332,3,0,0,3,3,0,0,3,1,0,0,1,0,0,0,0,0.2084541023382155,0,0,0.2084541023382155,39,0,0,39,30,0,0,30,19,0,0,19,1,0,0,1,1.6494301616143998,0,0,1.6494301616143998,45,0,5,50,31,0,5,36,21,0,4,25,1,0,1,2,1.9567010499793263,0,0.5091722495093595,2.465873299488686
8470604,49393,6605,4967,60965,63.735772357723576,71.34285714285714,42.54545454545455,63.84931506849315,-2.16260162601626,-0.9428571428571428,-9.545454545454545,-2.2945205479452055,246,35,11,292,212,31,10,253,150,22,10,182,15,1,1,17,12.172621149926238,2.96579604302785,0.5214546120016574,15.659871804955745,884,164,38,1086,675,131,31,837,476,93,30,599,32,6,2,40,36.440605217678176,9.793539768414934,1.9214608309069547,48.15560581700005,754,52,129,935,583,44,106,733,415,38,65,518,51,3,13,67,42.40063929521247,3.5971135539483003,8.927917652345794,54.92567050150653,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470606,60302,9922,2666,72890,62.97933884297521,70.35714285714286,42.125,63.46917808219178,-3.9297520661157024,-5.166666666666667,-8.25,-4.226027397260274,242,42,8,292,194,35,6,235,147,20,2,169,16,1,0,17,13.602378801037041,3.6720480487057285,0.21506554969870104,17.48949239944147,923,277,33,1233,698,214,26,938,493,151,19,663,46,13,2,61,40.75340487984462,16.72657583668607,1.8944875154689502,59.37446823199971,899,41,83,1023,690,38,60,788,479,33,45,557,43,1,11,55,45.56357178155021,3.1830126857274355,5.379009478163223,54.12559394544083,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470607,30536,1378,2932,34846,49.47761194029851,49.875,26.666666666666668,48.64102564102564,-12.164179104477611,-7,-22,-12.012820512820513,67,8,3,78,43,6,2,51,32,6,2,40,2,1,0,3,1.195558257723666,0.3405391533568614,0.09442062439558854,1.630518035476116,445,41,13,499,323,32,11,366,248,26,9,283,18,2,2,22,19.012571499761776,3.109089631045165,1.2405811960729036,23.362242326879855,566,7,72,645,423,6,53,482,320,4,45,369,20,0,9,29,28.937812031899266,0.5045313419725299,4.633495582004105,34.0758389558759,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
