playerId,number,teamId,seasonId_start,seasonId_end,first,last,resign,cap,age,term,aav
8477493,1,13,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,3575000
8477493,2,13,20152016,20202021,FALSE,FALSE,TRUE,71400000,19,6,5900000
8477493,3,13,20222023,20292030,FALSE,TRUE,TRUE,82500000,26,8,10000000
8477494,1,14,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,3225000
8477494,2,8,20172018,20222023,FALSE,FALSE,FALSE,75000000,21,6,5500000
8477494,3,21,20232024,20232024,FALSE,FALSE,FALSE,83500000,28,1,825000
8477494,4,21,20242025,20242025,FALSE,FALSE,TRUE,88000000,29,1,2500000
8477494,5,2,20252026,20262027,FALSE,TRUE,FALSE,95500000,30,2,4000000
8477495,1,18,20132014,20152016,TRUE,FALSE,FALSE,64300000,18,3,3225000
8477495,2,29,20162017,20212022,FALSE,FALSE,TRUE,73000000,21,6,5400000
8477495,3,16,20222023,20292030,FALSE,TRUE,TRUE,82500000,26,8,9500000
8477496,1,12,20132014,20152016,TRUE,FALSE,FALSE,64300000,18,3,1775000
8477496,2,12,20152016,20162017,FALSE,FALSE,TRUE,71400000,20,2,2700000
8477496,3,20,20182019,20232024,FALSE,FALSE,FALSE,79500000,23,6,4850000
8477496,4,6,20242025,20302031,FALSE,TRUE,FALSE,88000000,29,7,7750000
8477497,1,20,20132014,20152016,TRUE,FALSE,FALSE,64300000,18,3,1775000
8477497,2,20,20162017,20222023,FALSE,FALSE,TRUE,73000000,21,7,6375000
8477497,3,8,20232024,20232024,FALSE,FALSE,TRUE,83500000,28,1,1985000
8477497,4,29,20242025,20282029,FALSE,TRUE,FALSE,88000000,29,5,5500000
8477498,1,22,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,1775000
8477498,2,22,20182019,20192020,FALSE,FALSE,TRUE,79500000,22,2,3200000
8477498,3,22,20202021,20212022,FALSE,FALSE,TRUE,81500000,24,2,5600000
8477498,4,22,20222023,20292030,FALSE,TRUE,TRUE,82500000,26,8,9250000
8477499,1,7,20132014,20152016,TRUE,FALSE,FALSE,64300000,18,3,1775000
8477499,2,7,20162017,20212022,FALSE,FALSE,TRUE,73000000,21,6,5400000
8477499,3,4,20222023,20262027,FALSE,TRUE,TRUE,82500000,27,5,5100000
8477500,1,23,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,1775000
8477500,2,23,20172018,20222023,FALSE,FALSE,TRUE,75000000,21,6,5500000
8477500,3,2,20232024,20302031,FALSE,TRUE,TRUE,83500000,27,8,8500000
8477501,1,25,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,2125000
8477501,2,25,20182019,20192020,FALSE,FALSE,TRUE,79500000,22,2,2950000
8477501,3,21,20192020,20192020,FALSE,FALSE,FALSE,81500000,23,1,850000
8477501,4,21,20202021,20212022,FALSE,FALSE,TRUE,81500000,24,2,2500000
8477501,5,21,20222023,20292030,FALSE,TRUE,TRUE,82500000,26,8,6125000
8477502,1,4,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,1425000
8477502,2,4,20182019,20202021,FALSE,FALSE,TRUE,79500000,22,3,700000
8477502,3,4,20212022,20212022,FALSE,TRUE,TRUE,81500000,25,1,750000
8477503,1,27,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,1425000
8477503,2,8,20182019,20192020,FALSE,FALSE,FALSE,79500000,22,2,3150000
8477503,3,29,20202021,20212022,FALSE,FALSE,FALSE,81500000,24,2,5300000
8477503,4,16,20222023,20222023,FALSE,FALSE,FALSE,82500000,26,1,3000000
8477503,5,10,20232024,20232024,FALSE,FALSE,FALSE,83500000,28,1,3000000
8477503,6,10,20242025,20272028,FALSE,TRUE,TRUE,88000000,29,4,3750000
8477505,1,29,20142015,20162017,TRUE,FALSE,FALSE,69000000,19,3,1400000
8477505,2,29,20172018,20222023,FALSE,FALSE,TRUE,75000000,22,6,4900000
8477505,3,13,20202021,20202021,FALSE,FALSE,FALSE,81500000,25,1,2250000
8477505,4,55,20212022,20232024,FALSE,FALSE,FALSE,81500000,26,3,4500000
8477505,5,28,20242025,20252026,FALSE,FALSE,FALSE,88000000,29,2,5000000
8477505,6,28,20262027,20282029,FALSE,TRUE,TRUE,104000000,31,3,6000000
8477506,1,2,20132014,20152016,TRUE,FALSE,FALSE,64300000,18,3,1425000
8477506,2,2,20182019,20192020,FALSE,FALSE,TRUE,79500000,23,2,2000000
8477506,3,2,20202021,20212022,FALSE,FALSE,TRUE,81500000,25,2,5000000
8477506,4,2,20222023,20292030,FALSE,TRUE,TRUE,82500000,27,8,6150000
8477507,1,7,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,1775000
8477507,2,21,20172018,20182019,FALSE,FALSE,TRUE,75000000,21,2,2150000
