playerId,playerFullName,gamesPlayed_20242025_2,timeOnIce_20242025_2,iCorsiF_20242025_2,iCorsiFper82_20242025_2,iCorsiFper60_20242025_2,iFenwickF_20242025_2,iFenwickFper82_20242025_2,iFenwickFper60_20242025_2,iSOGF_20242025_2,iSOGFper82_20242025_2,iSOGFper60_20242025_2,iGF_20242025_2,iGFper82_20242025_2,iGFper60_20242025_2,ixGF_20242025_2,ixGFper82_20242025_2,ixGFper60_20242025_2,iGFaX_20242025_2,iGFaXper82_20242025_2,iGFaXper60_20242025_2,gamesPlayed_20242025_3,timeOnIce_20242025_3,iCorsiF_20242025_3,iCorsiFper82_20242025_3,iCorsiFper60_20242025_3,iFenwickF_20242025_3,iFenwickFper82_20242025_3,iFenwickFper60_20242025_3,iSOGF_20242025_3,iSOGFper82_20242025_3,iSOGFper60_20242025_3,iGF_20242025_3,iGFper82_20242025_3,iGFper60_20242025_3,ixGF_20242025_3,ixGFper82_20242025_3,ixGFper60_20242025_3,iGFaX_20242025_3,iGFaXper82_20242025_3,iGFaXper60_20242025_3
8483395,Arshdeep Bains,13,136.55,24,151.3846153846154,10.545587696814353,18,113.53846153846153,7.909190772610765,12,75.6923076923077,5.272793848407177,1,6.307692307692308,0.4393994873672647,1.8382632801076395,11.595199151448188,0.8077319429253633,-0.8382632801076395,-5.28750684375588,-0.3683324555580986,0,0,0,0,0,0,0,0,12,Inf,Inf,0,0,0,0,0,0,0,0,0
8483397,Marc McLaughlin,14,128.88333333333333,27,158.14285714285714,12.569507306349411,21,123,9.776283460493987,15,87.85714285714286,6.983059614638563,2,11.714285714285714,0.9310746152851417,1.433759888401255,8.39773648920735,0.6674687182522331,0.566240111598745,3.3165492250783637,0.2636058970329086,0,0,0,0,0,0,0,0,15,Inf,Inf,0,0,0,0,0,0,0,0,0
8483398,Declan Carlile,3,39.016666666666666,17,464.6666666666667,26.14267407090987,11,300.66666666666663,16.9158479282358,7,191.33333333333334,10.764630499786415,1,27.333333333333332,1.537804357112345,0.2960435803979635,8.091857864211004,0.4552571078311272,0.7039564196020365,19.241475469122328,1.082547249281218,0,0,0,0,0,0,0,0,7,Inf,Inf,0,0,0,0,0,0,0,0,0
8483406,Taylor Ward,1,14.866666666666667,9,738,36.322869955156946,7,574,28.251121076233183,6,492,24.2152466367713,1,82,4.0358744394618835,0.9821727983653544,80.53816946595906,3.9639260920574837,0.017827201634645573,1.461830534040937,0.07194834740439918,0,0,0,0,0,0,0,0,6,Inf,Inf,0,0,0,0,0,0,0,0,0
8483424,Owen Beck,12,119.8,22,150.33333333333331,11.018363939899833,17,116.16666666666667,8.514190317195327,12,82,6.010016694490818,0,0,0,1.52840312756598,10.44408803836753,0.7654773593819599,-1.52840312756598,-10.44408803836753,-0.7654773593819599,0,0,0,0,0,0,0,0,12,Inf,Inf,0,0,0,0,0,0,0,0,0
8483425,Lian Bichsel,38,565.85,122,263.2631578947369,12.936290536361225,70,151.05263157894737,7.422461783158081,47,101.42105263157896,4.983652911548997,4,8.631578947368421,0.4241406733233189,2.1416086088865995,4.621365945492136,0.22708582934204463,1.8583913911134005,4.010213001876285,0.19705484398127424,18,212.23333333333332,41,186.77777777777777,11.5910161771635,21,95.66666666666667,5.9368619444008175,47,214.11111111111111,13.287262446992306,0,0,0,0.5897666703676805,2.6867148316749887,0.16673158578008873,-0.5897666703676805,-2.6867148316749887,-0.16673158578008873
8483429,Seamus Casey,14,177,39,228.42857142857142,13.220338983050848,20,117.14285714285714,6.779661016949152,15,87.85714285714286,5.084745762711864,4,23.428571428571427,1.3559322033898304,0.7167530609294772,4.198125071158366,0.24296713929812785,3.283246939070523,19.23044635741306,1.1129650640917026,1,9.216666666666667,0,0,0,0,0,0,15,1230,97.64918625678119,0,0,0,0,0,0,0,0,0
8483431,Logan Cooley,75,1339.6,299,326.9066666666667,13.392057330546432,228,249.28,10.212003583159152,161,176.02666666666664,7.211107793371156,25,27.333333333333332,1.119737234995521,20.50634964625351,22.420275613237173,0.9184689301098916,4.493650353746489,4.913057720096162,0.20126830488562955,0,0,0,0,0,0,0,0,161,Inf,Inf,0,0,0,0,0,0,0,0,0
8483432,Luca Del Bel Belluz,15,206.3,40,218.66666666666666,11.6335433834222,31,169.4666666666667,9.015996122152204,26,142.13333333333333,7.56180319922443,2,10.933333333333334,0.58167716917111,1.7038802111055702,9.314545154043785,0.49555410890128065,0.2961197888944298,1.6187881792895495,0.08612306026982931,0,0,0,0,0,0,0,0,26,Inf,Inf,0,0,0,0,0,0,0,0,0
8483445,Cutter Gauthier,82,1160.75,440,440,22.74391557182856,330,330,17.05793667887142,208,208,10.751669179409864,20,20,1.0338143441740253,20.54927581490483,20.549275814904835,1.0622068049918498,-0.5492758149048313,-0.5492758149048313,-0.02839246081782458,0,0,0,0,0,0,0,0,208,Inf,Inf,0,0,0,0,0,0,0,0,0
