playerId,FenwickA_2,FenwickA_3,SOGA_2,SOGA_3,GA_2,GA_3,xGA_2,xGA_3,GSaX_2,GSaX_3,d_2,d_3,a_2,a_3,CorsiA_2,CorsiA_3,gamesPlayed_2,minsPlayed_2,gamesPlayed_3,minsPlayed_3,FenwickA_2_per82,SOGA_2_per82,GA_2_per82,xGA_2_per82,GSaX_2_per82,CorsiA_2_per82,FenwickA_3_per82,SOGA_3_per82,GA_3_per82,xGA_3_per82,GSaX_3_per82,CorsiA_3_per82,FenwickA_2_per60,SOGA_2_per60,GA_2_per60,xGA_2_per60,GSaX_2_per60,CorsiA_2_per60,FenwickA_3_per60,SOGA_3_per60,GA_3_per60,xGA_3_per60,GSaX_3_per60,CorsiA_3_per60,FenwickA_2_pct,SOGA_2_pct,GA_2_pct,xGA_2_pct,GSaX_2_pct,CorsiA_2_pct,FenwickA_2_per82_pct,SOGA_2_per82_pct,GA_2_per82_pct,xGA_2_per82_pct,GSaX_2_per82_pct,CorsiA_2_per82_pct,FenwickA_2_per60_pct,SOGA_2_per60_pct,GA_2_per60_pct,xGA_2_per60_pct,GSaX_2_per60_pct,CorsiA_2_per60_pct,FenwickA_3_pct,SOGA_3_pct,GA_3_pct,xGA_3_pct,GSaX_3_pct,CorsiA_3_pct,FenwickA_3_per82_pct,SOGA_3_per82_pct,GA_3_per82_pct,xGA_3_per82_pct,GSaX_3_per82_pct,CorsiA_3_per82_pct,FenwickA_3_per60_pct,SOGA_3_per60_pct,GA_3_per60_pct,xGA_3_per60_pct,GSaX_3_per60_pct,CorsiA_3_per60_pct
8462047,715,0,519,0,50,0,280.1322478055954,0,230.1322478055954,0,NA,NA,NA,NA,1040,0,21,1220.0166666666667,0,0,2791.9047619047624,2026.5714285714287,195.23809523809524,1093.8497295266106,898.6116342885153,4060.952380952381,0,0,0,0,0,0,35.16345405117416,25.524241472111036,2.45898280078141,13.776807585963901,11.31782478518249,51.14684225625333,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8462052,361,0,260,0,31,0,149.87550373375416,0,118.87550373375416,0,NA,NA,NA,NA,491,0,10,546.35,0,0,2960.2000000000003,2132,254.20000000000002,1228.9791306167842,974.7791306167841,4026.2000000000003,0,0,0,0,0,0,39.64491626246912,28.553125285988834,3.4044110917909762,16.459284751579116,13.05487365978814,53.92147890546353,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8462147,2899,0,2041,0,162,0,1131.9700720831752,0,969.9700720831752,0,NA,NA,NA,NA,3875,0,70,4128,0,0,3395.971428571428,2390.8857142857146,189.7714285714286,1326.0220844402909,1136.2506558688624,4539.285714285714,0,0,0,0,0,0,42.13662790697674,29.665697674418603,2.354651162790698,16.453053373301966,14.098402210511267,56.32267441860465,0,0,0,0,0,0,93.18181818181817,93.18181818181817,88.63636363636364,88.63636363636364,93.18181818181817,93.18181818181817,90.9090909090909,75,40.909090909090914,68.18181818181817,79.54545454545455,84.0909090909091,68.18181818181817,52.27272727272727,22.727272727272727,59.09090909090909,63.63636363636363,54.54545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8462152,645,0,422,0,43,0,232.54758670181036,0,189.54758670181036,0,NA,NA,NA,NA,901,0,20,994.8666666666667,0,0,2644.5,1730.2,176.29999999999998,953.4451054774225,777.1451054774225,3694.1,0,0,0,0,0,0,38.899685049922944,25.4506466528178,2.5933123366615294,14.024849429178403,11.431537092516875,54.33893989144274,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8462161,497,9,359,6,42,2,184.61067466437817,2.2938352227211,142.61067466437817,0.29383522272109985,NA,NA,NA,NA,666,10,16,811.0833333333334,1,20,2547.125,1839.875,215.25,946.1297076549381,730.8797076549381,3413.25,738,492,164,188.0944882631302,24.094488263130188,820,36.76564265899517,26.557073872392888,3.1069557176615636,13.65659979023449,10.549644072572924,49.26744066577623,27,18,6,6.8815056681633,0.8815056681632996,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8464999,1688,0,1192,0,118,0,641.2931386306882,0,523.2931386306882,0,NA,NA,NA,NA,2359,0,48,2483.75,0,0,2883.6666666666665,2036.3333333333333,201.58333333333334,1095.5424451607591,893.9591118274257,4029.9583333333335,0,0,0,0,0,0,40.777050830397584,28.795168595873175,2.8505284348263715,15.491731582422261,12.64120314759589,56.98641167589331,0,0,0,0,0,0,36.36363636363637,38.63636363636363,43.18181818181818,38.63636363636363,36.36363636363637,43.18181818181818,6.8181818181818175,2.272727272727273,61.36363636363637,2.272727272727273,2.272727272727273,22.727272727272727,52.27272727272727,31.818181818181817,84.0909090909091,20.454545454545457,15.909090909090908,65.9090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8466141,2069,79,1577,64,127,7,875.5246195942163,38.31025806814432,748.5246195942163,31.31025806814432,NA,NA,NA,NA,2715,108,55,3162.383333333333,2,117.08333333333333,3084.690909090909,2351.163636363636,189.34545454545454,1305.3276146677408,1115.9821601222861,4047.818181818182,3239,2624,287,1570.7205807939172,1283.7205807939172,4428,39.255203090496096,29.92047137443806,2.409575056787339,16.611356574625567,14.20178151783823,51.51178172580807,40.48398576512456,32.79715302491103,3.587188612099644,19.6323030669494,16.04511445484976,55.34519572953737,61.36363636363637,65.9090909090909,54.54545454545454,63.63636363636363,65.9090909090909,61.36363636363637,38.63636363636363,68.18181818181817,38.63636363636363,65.9090909090909,63.63636363636363,27.27272727272727,18.181818181818183,65.9090909090909,34.090909090909086,63.63636363636363,68.18181818181817,15.909090909090908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8466339,1047,120,773,88,67,7,427.5780185610056,45.90151599049568,360.5780185610056,38.90151599049568,NA,NA,NA,NA,1376,152,30,1565.8666666666666,3,179.38333333333333,2861.7999999999997,2112.866666666667,183.13333333333333,1168.7132507334154,985.579917400082,3761.0666666666666,3280,2405.333333333333,191.33333333333334,1254.6414370735488,1063.3081037402153,4154.666666666666,40.118358310626704,29.619380108991827,2.5672683923705724,16.383694512300114,13.81642611992954,52.72479564032698,40.13750812970362,29.434172628449318,2.3413546408993775,15.35310392695201,13.01174928605263,50.84084363095791,2.272727272727273,6.8181818181818175,9.090909090909092,4.545454545454546,6.8181818181818175,2.272727272727273,4.545454545454546,11.363636363636363,20.454545454545457,13.636363636363635,13.636363636363635,4.545454545454546,40.909090909090914,50,54.54545454545454,52.27272727272727,56.81818181818182,29.545454545454547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8467391,694,0,486,0,43,0,260.65855860710144,0,217.65855860710144,0,NA,NA,NA,NA,901,0,19,1014.6333333333333,0,0,2995.157894736842,2097.4736842105262,185.57894736842104,1124.9474634622272,939.3685160938063,3888.5263157894733,0,0,0,0,0,0,41.03945596110253,28.739446105325406,2.5427904990308487,15.413955960865422,12.871165461834574,53.2803311541115,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8467453,408,0,303,0,31,0,169.67377207428217,0,138.67377207428217,0,NA,NA,NA,NA,530,0,10,529.3833333333333,0,0,3345.6,2484.6,254.20000000000002,1391.324931009114,1137.1249310091137,4346,0,0,0,0,0,0,46.242483392626646,34.34184428423008,3.5135220224789854,19.230726929679683,15.717204907200697,60.06989264238265,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8467913,433,0,310,0,36,0,169.9285660237074,0,133.9285660237074,0,NA,NA,NA,NA,591,0,14,645.0333333333333,0,0,2536.142857142857,1815.7142857142858,210.85714285714286,995.2958867102861,784.4387438531433,3461.5714285714284,0,0,0,0,0,0,40.27698826934009,28.835719084285053,3.3486641517234252,15.806491594371005,12.45782744264758,54.97390315745957,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
